,专业本科,专业研究生,专业类别,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
758,"临床医学,公共事业管理",公共管理类,综合管理,二年,学士,本科及以上,759,1,青浦区,具有两年以上基层工作经历的人员,不限,卫计委,1810759,社区卫生科科员,社区卫生管理,全日制本科及以上学历,,False,0,False,0,1
759,经济学类,,综合管理,二年,学士,本科,760,1,青浦区,具有两年以上基层工作经历的人员,不限,科学技术协会,1810760,基层普及部科员,"从事科学普及工作,各类科普先进申报、评选工作，科普工作的各类统计汇总，实施科普项目工程和科普绩效管理等工作",全日制本科,,False,0,False,0,1
760,管理学,,综合管理,二年,学士,本科,761,1,青浦区,具有两年以上基层工作经历的人员,不限,练塘镇,1810761,经济发展办公室科员,做好本镇经济发展和运行情况的分析，做好对区域内企业等各类经济组织的综合管理、协调和服务，开展法律政策内容、产业发展形势等方面的研究,,乡镇公务员职位。,False,0,False,0,1
761,,公共管理类,综合管理,二年,硕士,硕士研究生,762,1,青浦区,具有两年以上基层工作经历的人员,中共党员,区府办（机管局）,1810762,机管局办公室科员,负责办公室文秘、组织人事等行政事务工作。,全日制研究生及以上,,False,0,False,0,1
762,法学类,,政法,二年,学士,本科,763,1,青浦区,具有两年以上基层工作经历的人员,不限,民政局,1810763,社团管理科科员,"负责本区社会组织管理的综合协调,研究提出促进本区社会组织发展的意见和建议；指导社会团体和民办非企业单位建立健全各项管理制度；负责相关材料的撰写；协助领导做好其他工作。",,,False,0,False,0,1
763,公共事业管理,,综合管理,二年,学士,本科,764,1,青浦区,具有两年以上基层工作经历的人员,中共党员,体育局,1810764,办公室科员,文件起草、材料组织、信息宣传、党建组织、协调部门等工作,全日制本科,,False,0,False,0,1
764,法学,,政法,二年,学士,本科,765,1,青浦区,具有两年以上基层工作经历的人员,不限,徐泾镇,1810765,社会治安综合治理办公室科员,贯彻执行有关社会治安的法律、法规和方针政策，协调有关部门落实责任，消除不安定因素，积极预防群体性事件和纠纷械斗，维护辖区社会稳定。,,乡镇公务员职位。,False,0,False,0,1
765,水务工程,,综合管理,二年,学士,本科,766,1,青浦区,具有两年以上基层工作经历的人员,不限,水务局,1810766,水利管理科科员,负责水利行业管理及相关工作；配合做好在其他相关工作。,,,False,0,False,0,1
766,社会工作,,综合管理,二年,学士,本科,767,2,青浦区,具有两年以上基层工作经历的人员,不限,徐泾镇,1810767,徐泾镇北大居基本管理单元科员,负责徐泾镇大型社区基本管理单元日常工作,,乡镇公务员职位。,False,0,False,0,2
767,不限,,综合管理,二年,学士,本科,768,1,青浦区,具有两年以上基层工作经历的人员,不限,徐泾镇,1810768,徐泾镇北大居基本管理单元科员,负责徐泾镇大型社区基本管理单元日常工作,,乡镇公务员职位。,False,0,False,0,1
768,不限,,综合管理,二年,学士,本科,769,1,奉贤区,具有两年以上基层工作经历的人员,不限,区委办,1810769,督查一科科员,做好决策督查相关工作；负责区委领导信访件办理、督查活动联系、督查材料准备等工作。,具有较高的思想政治素养和政策理论水平，有较强的组织协调、调研和语言文字表达能力。,中共党员优先；有大学生“村官”和“储备人才”经历者优先。,False,0,False,0,1
769,"社会学类,中国语言文学类,公共管理类","社会学类,中国语言文学类,公共管理类",综合管理,二年,学士,本科及以上,770,1,奉贤区,具有两年以上基层工作经历的人员,不限,宣传部,1810770,理论教育科科员,从事党的方针、政策、精神宣传工作。,具有较强的组织协调、执行和语言文字表达能力。,,False,0,False,0,1
770,"经济与贸易类,新闻传播学类","马克思主义理论类,历史学类",综合管理,二年,学士,本科及以上,771,2,奉贤区,具有两年以上基层工作经历的人员,不限,统战部各党派,1810771,党派科科员,从事党派各项工作。,熟悉多党合作事业和民主党派工作，具有较高的思想政治素养和政策理论水平，具有较强的组织协调、调研和语言文字表达能力。,中共或民主党派优先。,False,0,False,0,2
771,,中国语言文学类,综合管理,二年,硕士,硕士研究生,772,1,奉贤区,具有两年以上基层工作经历的人员,中共党员,政协办,1810772,秘书科科员,协助草拟文件和文字材料，做好秘书、联络、收发、会务、服务等工作。,具有较高的思想政治素养和政策理论水平，具有较强的组织协调、调研和语言文字表达能力。,具有相关秘书工作经历者优先。,False,0,False,0,1
772,"管理学,理学",,综合管理,二年,不限,本科,773,1,奉贤区,具有两年以上基层工作经历的人员,中共党员,区府办,1810773,秘书科科员,从事各类文稿起草、会务等工作。,熟悉机关公文处理，具有较强的文稿起草能力、分析研究能力和组织协调能力。,,False,0,False,0,1
773,"建筑学,土木工程,工程造价","建筑设计及其理论,结构工程,供热、供燃气、通风及空调工程",城市建设管理,二年,学士,本科及以上,774,1,奉贤区,具有两年以上基层工作经历的人员,不限,机管局,1810774,管理科科员,从事建筑工程现场管理，区域工程项目预算、施工等管理工作。,熟悉工程项目预算和管理、设计、CAD和工程计价计量软件，有良好的协调能力和团队合作精神。,,False,0,False,0,1
774,"国际经济与贸易,经济学","国民经济学,区域经济学,产业经济学",综合管理,二年,学士,本科及以上,775,1,奉贤区,具有两年以上基层工作经历的人员,中共党员,发改委,1810775,办公室科员,主要负责办公室的文秘、文书等工作。,具有相关工作经验。有一定的文字表达能力和组织协调能力。,,False,0,False,0,1
775,,"国民经济学,产业经济学",经济管理,二年,硕士,硕士研究生,776,1,奉贤区,具有两年以上基层工作经历的人员,不限,发改委,1810776,国民经济综合科科员,开展国民经济和社会发展重大课题调研、跟踪、联系及综合研究管理工作。,具有相关工作经验。有一定的文字表达能力和组织协调能力。,,False,0,False,0,1
776,,工商管理类,经济管理,二年,硕士,硕士研究生,777,1,奉贤区,具有两年以上基层工作经历的人员,不限,经委,1810777,服务业发展科科员,从事商业相关管理及服务协调。,,,False,0,False,0,1
777,,教育学类,综合管理,二年,硕士,硕士研究生,778,1,奉贤区,具有两年以上基层工作经历的人员,中共党员,教育局,1810778,基础教育科科员,指导和检查中小学教学管理工作；研究制定并实施基础教育入学、升学、考试和学籍管理办法等基础教育类工作。,有中小学教学经验者优先。,,False,0,False,0,1
778,"工商管理,计算机科学与技术,工业设计",,综合管理,二年,学士,本科,779,1,奉贤区,具有两年以上基层工作经历的人员,中共党员,科委,1810779,学会培训部科员,负责科协及学会的相关工作。,有科技管理工作经验,具有两年年以上科技管理工作经历者优先。,False,0,False,0,1
779,"计算机类,电子信息类,工业设计",,综合管理,二年,学士,本科,780,1,奉贤区,具有两年以上基层工作经历的人员,不限,科委,1810780,网络管理科科员,负责网络管理、信息安全等工作。,有科技信息化管理工作经验。,具有2年以上科技信息化管理工作经历者优先。,False,0,False,0,1
780,,"新闻传播学类,教育学类",综合管理,二年,硕士,硕士研究生,781,1,奉贤区,具有两年以上基层工作经历的人员,中共党员,民政局,1810781,党群人事科科员,负责民政系统宣传教育、信息报导、精神文明创建、新媒体运营等工作。,具有较强的组织协调、沟通、文字表达能力；具有计算机国家二级及以上证书者优先。,具有机关企事业单位宣传工作经验、对民政业务政策熟悉者优先。,False,0,False,0,1
781,"电子信息类,计算机类",计算机应用技术,信息管理,二年,学士,本科及以上,782,1,奉贤区,具有两年以上基层工作经历的人员,不限,规土局,1810782,办公室科员,负责全局范围内的网络建设。,,,False,0,False,0,1
782,临床医学,社会医学与卫生事业管理,综合管理,二年,学士,本科及以上,783,1,奉贤区,具有两年以上基层工作经历的人员,不限,卫计委,1810783,医政管理科科员,从事医疗质量控制和医疗技术监督管理等工作。,熟悉医疗卫生相关政策法规，有较强的组织计划和综合协调能力。有2年及以上在区级以上医疗卫生机构临床或一线工作经历者优先。,,False,0,False,0,1
783,管理学,,综合管理,二年,学士,本科,784,1,奉贤区,具有两年以上基层工作经历的人员,中共党员,市场监管局,1810784,办公室科员,开展对外宣传、政务公开、档案管理等工作。,具有较强的文字表达能力、协调沟通能力和计算机操作能力。,,False,0,False,0,1
