,专业本科,专业研究生,专业考试,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
679,,"金融学,国际贸易学,数量经济学",经济管理,二年,硕士,硕士研究生,680,1,奉贤区,具有两年以上基层工作经历的人员,不限,经委,1410680,规划调研室科员,综合性文字材料、专题调研、经济形势分析等工作。,,,False,0,False,0,1
680,"国际经济与贸易,经济与金融",,经济管理,五年以上,学士,本科,681,1,奉贤区,具有两年以上基层工作经历的人员,不限,经委,1410681,工业区管理科科员,从事经济管理工作。,,,False,0,False,0,1
681,"市场营销,电子商务,国际商务 ",,经济管理,五年以上,学士,本科,682,1,奉贤区,具有两年以上基层工作经历的人员,不限,经委,1410682,服务业发展科科员,从事商业经济管理工作。,,,False,0,False,0,1
682,"经济统计学,统计学,应用统计学 ",,综合管理,五年以上,学士,本科,683,1,奉贤区,具有两年以上基层工作经历的人员,不限,经委,1410683,经济运行科科员,从事统计业务、数据分析工作。,,,False,0,False,0,1
683,财务管理,,财务管理,五年以上,学士,本科,684,1,奉贤区,具有两年以上基层工作经历的人员,不限,建交委,1410684,财务审计科科员,从事记账等会计核算工作。,具有助理会计师及以上职称。,,False,0,False,0,1
684,,"生物医学工程类,中国语言文学类,新闻传播学类",综合管理,二年,硕士,硕士研究生及以上,685,1,奉贤区,具有两年以上基层工作经历的人员,不限,科委,1410685,科技管理科科员,从事科技项目管理、科技企业管理与服务；科技政策研究和科技信息管理。,,大学生“村官”、“三支一扶”大学生优先。,False,0,False,0,1
685,"会计学,财务管理",会计学,财务管理,三年,学士,本科及以上,686,1,奉贤区,具有两年以上基层工作经历的人员,不限,民政局,1410686,计财科科员,年报统计、经费核算、会计档案管理。,三年以上会计工作经验、持有会计上岗证。,,False,0,False,0,1
686,"会计学,财务管理",会计学,财务管理,三年,学士,本科及以上,687,1,奉贤区,具有两年以上基层工作经历的人员,不限,教育局,1410687,计划财务科科员,负责编制教育系统预决算、财务分析和教育费附加使用计划等。,具有会计师职称，从事教育单位会计工作者优先。,,False,0,False,0,1
687,"教育学,政治学与行政学,汉语言文学 ","教育学原理,政治学理论,汉语言文字学",综合管理,三年,学士,本科及以上,688,1,奉贤区,具有两年以上基层工作经历的人员,中共党员,教育局,1410688,宣传科科员,负责本系统精神文明建设、教师的职业道德教育及其他宣传工作等。,文字表达能力强、有相关工作经历者优先。,,False,0,False,0,1
688,临床医学,,综合管理,五年以上,学士,本科,689,1,奉贤区,具有两年以上基层工作经历的人员,不限,卫生局,1410689,医政管理科科员,从事医疗质量控制和医疗技术监督管理等工作。,具有医疗卫生单位工作经历，有较丰富的临床和医疗管理经验；具有临床中级职称，有较强的组织协调和文字综合能力。,,False,0,False,0,1
689,不限,不限,综合管理,二年,不限,本科及以上,690,1,奉贤区,具有两年以上基层工作经历的人员,不限,文广局,1410690,办公室科员,从事办公室文书处理、机关内部事务管理等工作。,从事文广工作优先，中共党员优先。,,False,0,False,0,1
690,,"城市规划与设计,人文地理学",城市建设管理,二年,硕士,硕士研究生,691,2,奉贤区,具有两年以上基层工作经历的人员,中共党员,规土局,1410691,规划管理科科员,城市规划、编制审批工作。,有相关工作经历者优先。,,False,0,False,0,2
691,风景园林,,城市建设管理,三年,学士,本科,692,1,奉贤区,具有两年以上基层工作经历的人员,不限,绿化市容局,1410692,园林绿化科科员,协助做好区域内绿地建设和发展计划的制定、组织实施、管理、审批等。,熟悉绿化管理工作，熟悉园林绿化工程的管理流程及施工规范。有相关工作经验优先。,相关园林、景观专业也可。,False,0,False,0,1
692,不限,,综合管理,二年,不限,本科,693,1,奉贤区,具有两年以上基层工作经历的人员,不限,青村镇,1410693,办公室科员,从事办公室文书处理、负责编发信息、文件起草、公文写作等。,,乡镇公务员职位,False,0,False,0,1
693,"土木类,建筑类",不限,城市建设管理,五年以上,学士,本科及以上,694,1,奉贤区,具有两年以上基层工作经历的人员,不限,海湾镇,1410694,规划土地和环境管理科科员,从事工程管理等工作。,具有工民建专业工程师资质。,乡镇公务员职位，有现场施工、设计、预算经历的优先。,False,0,False,0,1
694,不限,,城市建设管理,二年,学士,本科,695,1,奉贤区,具有两年以上基层工作经历的人员,中共党员,海湾旅游区管委会,1410695,规划建设管理科科员,协助做好村镇建设规划项目；熟悉市政基础设施建设管理。,,,False,0,False,0,1
695,行政管理,,综合管理,二年,学士,本科,696,1,奉贤区,具有两年以上基层工作经历的人员,不限,金海社区,1410696,办公室科员,从事文稿起草、文件收发等工作。,具有较强的组织协调能力和文字、语言表达能力。,能说或听懂奉贤语言者优先。,False,0,False,0,1
696,"会计学,经济学,财政学 ",,经济管理,二年,学士,本科,697,1,奉贤区,具有两年以上基层工作经历的人员,不限,金海社区,1410697,财经管理科科员,从事单位部门预算、财务管理、综合管理等工作。,,能说或听懂奉贤语言者优先。,False,0,False,0,1
697,公共管理类,,综合管理,二年,学士,本科,698,1,奉贤区,具有两年以上基层工作经历的人员,不限,奉浦社区,1410698,社会事业和保障管理科科员,负责社会救助、优抚、安置、慈善等工作。,,,False,0,False,0,1
698,工商管理类,,综合管理,二年,学士,本科,699,1,奉贤区,具有两年以上基层工作经历的人员,不限,海洋局,1410699,办公室科员,从事局办公室文案工作。,具有扎实的文字功底和较强的文字表达能力；熟悉办公室管理流程和管理体系。,有从事办公室文案工作、管理工作者优先；“三支一扶”大学生优先。,False,0,False,0,1
699,,法学类,政法,二年,硕士,硕士研究生,700,1,奉贤区,具有两年以上基层工作经历的人员,不限,司法局,1410700,律公科科员,管理指导法律服务工作。,具有较强的文书写作与计算机操作水平。,,False,0,False,0,1
700,法学类,,政法,二年,学士,本科,701,2,奉贤区,具有两年以上基层工作经历的人员,不限,司法局,1410701,司法所科员,负责人民调解、法制宣传工作。,具有较强的文书写作与计算机操作水平。,,False,0,False,0,2
701,法学类,,政法,二年,学士,本科,702,2,奉贤区,具有两年以上基层工作经历的人员,不限,司法局,1410702,司法所科员,负责对社区矫正人员（服刑人员）的监管矫正工作和刑释解教人员的安置帮教工作。,具有较强的文书写作与计算机操作水平。,因管理对象的特殊性，该职业具有高风险更适合男性。,False,0,True,2,2
702,不限,,政法,五年以上,不限,本科,703,3,奉贤区,具有两年以上基层工作经历的人员,不限,人民法院,1410703,审判工作人员,协助法官从事案件的审理、调解和调研工作。,已获得国家司法考试A类证书，具备职位要求的学历证书。具有较强的口头和文字表达能力。具有五年以上法律工作经验。,,False,0,False,0,3
703,法学类,法学类,政法,二年,硕士,硕士研究生及以上,704,5,奉贤区,具有两年以上基层工作经历的人员,不限,人民法院,1410704,审判工作人员,协助法官从事案件的审理、调解和调研工作。,已获得国家司法考试A类证书，本科及研究生阶段均为全日制。具备职位要求的学历、学位证书。具有较强的口头和文字表达能力。,,False,0,False,0,5
704,"法学类,中国语言文学类,新闻传播学类 ",,政法,二年,学士,本科,705,1,奉贤区,具有两年以上基层工作经历的人员,不限,人民法院,1410705,司法行政人员,从事文字处理，撰写综合性文件、报告和调研材料及其他事务。,具备职位要求的学历、学位证书。具有较强的口头和书面文字表达能力。,,False,0,False,0,1
705,"法学类,中国语言文学类,新闻传播学类 ",,政法,二年,学士,本科,706,1,奉贤区,具有两年以上基层工作经历的人员,不限,人民法院,1410706,司法行政人员,从事文字处理，撰写信息、简报和法宣报道等。,具备职位要求的学历、学位证书。具有较强的书面文字表达能力。,,False,0,False,0,1
706,"管理科学与工程类,建筑类,环境科学与工程类 ",,综合管理,二年,学士,本科,707,1,奉贤区,具有两年以上基层工作经历的人员,不限,金汇镇,1410707,规划土地和环境管理科科员,负责制定并组织落实村镇建设发展规划，宣传、贯彻执行土地、规划、环保、建筑等法律、法规，依法实施规划管理、建设管理等综合管理及协调工作等。,具有较强的事业心和责任心，具备一定的文字写作能力和组织协调能力。,乡镇公务员职位,False,0,False,0,1
707,"建筑类,土木类,环境科学与工程类 ",,城市建设管理,三年,学士,本科,708,1,奉贤区,具有两年以上基层工作经历的人员,中共党员,奉城镇,1410708,规划和环境管理科科员,参与编制、修订城镇总体规划，从事规划审核和报批工作。,,乡镇公务员职位,False,0,False,0,1
708,"法学类,经济学类,工商管理类 ",,经济管理,二年,学士,本科,709,1,奉贤区,具有两年以上基层工作经历的人员,不限,奉城镇,1410709,经济发展科科员,从事经济形势分析及企业服务与管理。,,乡镇公务员职位,False,0,False,0,1
709,不限,不限,综合管理,二年,学士,本科及以上,710,1,奉贤区,具有两年以上基层工作经历的人员,不限,四团镇,1410710,办公室科员,从事办公室文书处理、负责编发信息、文件起草、公文写作及网络维护等。,具有扎实的文字功底和较强的文字表达能力，同时具有较好的计算机及网络技术。,乡镇公务员职位，有乡镇工作经验者优先。,False,0,False,0,1
