,专业本科,专业研究生,专业考试,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
769,公共卫生与预防医学类,,综合管理,二年,不限,本科,18,1,市人力资源社会保障局,具有两年以上基层工作经历的人员,不限,上海市医疗保险事业管理中心,1610770,审计稽核科主任科员及以下职位,1、负责本市居民大病医疗保险业务的审核管理工作；2、参与本市医疗保险经办业务审计稽核工作。,,公共卫生事业管理专业优先考虑。,False,0,False,0,1
770,环境科学与工程类,不限,城市建设管理,二年,学士,本科及以上,19,3,市环保局,具有两年以上基层工作经历的人员,不限,上海市环境监察总队,1610771,主任科员及以下,从事环境保护现场执法检查、信访调处、突发环境事故现场应急环境监察工作。,具有较强的组织、协调能力。具有吃苦精神，需夜间值班、应急处置、信访调处。该岗位有节假日及夜间值班、加班要求。,具有环境保护或法律相关工作经验。有较好工作实绩者考虑。,False,0,False,0,3
771,法学,,政法,二年,学士,本科,20,1,市规划国土资源局,具有两年以上基层工作经历的人员,不限,执法总队,1610772,案件审理管理职位科员,从事行政处罚案件审理和移送，处理相关行政诉讼、行政复议、听证等相关业务工作。,具有较强的综合分析、文字表达和调研能力；具有一定的组织协调和沟通能力；具有法律专业背景或法律工作经历优先。,,False,0,False,0,1
772,"城乡规划,土地资源管理",,城市建设管理,二年,学士,本科,21,1,市规划国土资源局,具有两年以上基层工作经历的人员,不限,执法总队,1610773,综合执法职位科员,从事本市规划、土地违法违规案件的查处工作等。,较强的组织协调能力、分析研究能力，以及文字和口头表达能力。有规划、土地相关工作经历优先。,,False,0,False,0,1
773,"环境科学,给排水科学与工程,水利水电工程",,综合管理,二年,学士,本科,22,2,市水务局(海洋局),具有两年以上基层工作经历的人员,不限,上海市水务局执法总队（中国海监上海市总队）,1610774,水务（海洋）行政一线执法（科员）,负责开展水务海洋法律法规宣传、执法巡查和巡航；承办具体的水事、海洋违法案件；规范制作法律文书，做好案宗的整理、归档工作等。,有健康体魄，能适应郊外执法及海上工作。,熟悉本地方言者优先。,False,0,False,0,2
774,"经济学,管理学,法学","经济学,管理学,法学",经济管理,二年,学士,本科及以上,23,1,市国资委,具有两年以上基层工作经历的人员,不限,上海市产权交易管理办公室,1610775,交易管理处副主任科员及以下,监管产权交易机构和相关中介机构的业务活动；监督产权交易信息发布和竞价组织实施工作；统计、分析产权交易市场的运行情况；指导产权经纪行业自律组织的相关工作等。,1、须具有1年以上大中型企业战略发展规划相关工作经历；2、通过大学英语四级、六级考试，成绩合格或考分425分以上；3、研究生报考本职位，须同时符合本科阶段专业及学位要求；4、具有较强的文字表达、沟通协调能力和熟练的计算机操作水平。,1、本单位为参照公务员法管理事业单位；2、中共党员优先；3、通过国家司法考试，获得法律职业资格证书者优先。,False,0,False,0,1
775,"经济学类,管理学","经济学,管理学",经济管理,二年,学士,本科及以上,24,1,市国资委,具有两年以上基层工作经历的人员,不限,上海市产权交易管理办公室,1610776,稽查处副主任科员及以下,组织实施产权交易市场的制度化检查和专项检查工作；调查、处理产权交易中的违规行为，调解交易纠纷；接待、处理涉及产权交易的来信来访等。,1、须具有2年以上企业财务、审计相关工作经历；2、通过大学英语四级、六级考试，成绩合格或考分425分以上；3、研究生报考本职位，须同时符合本科阶段专业及学位要求；4、具有较强的文字表达、沟通协调能力和熟练的计算机操作水平。,中共党员优先。,False,0,False,0,1
776,法学,,政法,二年,学士,本科,25,4,市质量技监局,具有两年以上基层工作经历的人员,不限,执法总队,1610777,科员,行政执法,有较强的组织协调、文字表达能力和较好的计算机操作能力，行政管理经验及法律职业资格证书者优先。,,False,0,False,0,4
777,"植物科学与技术,植物保护,林学",,综合管理,二年,学士,本科,26,1,市绿化市容局,具有两年以上基层工作经历的人员,不限,上海市野生动植物保护管理站,1610778,野生植物资源监测,主要负责野生植物资源调查监测和管理并建立档案，掌握其消长状况。,具有野外野生植物专项调查工作经验，熟悉本市野生植物分布，熟练掌握数据库专业知识者优先。,,False,0,False,0,1
778,"财政学类,统计学类,工商管理类","财政学,统计学,工商管理类",综合管理,二年,学士,本科及以上,27,1,市机管局,具有两年以上基层工作经历的人员,不限,上海市政府采购中心,1610779,办公室综合管理科员,主要负责部分财务、人事和行政管理工作,1.具有会计从业资格证。２.具有较好的文字表达能力。３.有团队合作精神，善于沟通。４.具有较强的责任感、学习能力、自我管理能力和抗压能力。5.具有相关工作经历２年以上。,,False,0,False,0,1
779,软件工程,"计算机软件与理论,计算机应用技术",信息管理,二年,学士,本科及以上,28,1,市机管局,具有两年以上基层工作经历的人员,不限,上海市政府采购中心,1610780,信息管理科应用管理科员,主要负责政府采购信息系统应用软件的开发、维护和运行管理,１.有编程经历，熟练掌握Oracle数据库、Weblogic中间件、J2EE及相关技术。2.有电子商务网站开发经验。3.有团队合作精神，善于沟通。4.具有较强的责任感、学习能力、自我管理能力和抗压能力。5.具有较好的文字表达能力。,,False,0,False,0,1
780,不限,不限,综合管理,二年,学士,本科及以上,29,1,市政府发展研究中心,具有两年以上基层工作经历的人员,不限,管理处室,1610781,主任科员及以下,从事决策咨询研究组织、管理和服务工作。,具备良好的组织协调能力、文字表达能力和社会交往能力；能承受不定期的出差和加班；有行政管理经验者优先。,,False,0,False,0,1
781,"档案学,图书馆学",,综合管理,二年,学士,本科,30,1,市委党史研究室,具有两年以上基层工作经历的人员,中共党员,科研处,1610782,图书资料管理科员,负责图书资料室的各类资料的管理工作，履行室内资料的借还登记管理制度，做好图书、资料的规范编码和分类摆放，定期回收和装订工作。社会各方面党史资料查阅接待。,1.具备一定的档案管理工作经验；2.具备熟练的文字和计算机应用能力。,,False,0,False,0,1
782,"历史学类,中国语言文学类,法学","历史学类,中国语言文学类,马克思主义理论类",综合管理,二年,学士,本科及以上,31,1,市委党史研究室,具有两年以上基层工作经历的人员,中共党员,研究一处,1610783,研究岗位副主任科员及以下,根据要求掌握中共党史知识，主要从事民主革命时期上海地方党史的研究工作，开展调研，撰写研究报告。,有较强的文字表达和综合分析能力。,有相关研究工作经历者优先。,False,0,False,0,1
783,"文学,历史学类,马克思主义理论类","文学,历史学,法学",综合管理,二年,学士,本科及以上,32,1,市委党史研究室,具有两年以上基层工作经历的人员,中共党员,征编处,1610784,编辑岗位副主任科员及以下,根据要求掌握中共党史知识，负责报刊宣传及新闻编辑、采写等有关工作。,有较强的文字表达和综合分析能力。,有相关作经历者优先。,False,0,False,0,1
784,,英语语言文学,综合管理,二年,硕士,硕士研究生及以上,33,1,市委党校,具有两年以上基层工作经历的人员,中共党员,办公室,1610785,外事综合管理,主要负责对国(境)内外培训项目整个流程的管理和实施；承担工作中的口语翻译和文件资料、来往信件等的翻译；组织安排外方来访接待等工作。,熟悉国家对外政策、外事纪律、外交礼仪；接受过国家或上海市外事部门的专门培训；具有高度的政治敏感性和保密意识。英语专业八级。具有高级口译证书者优先。,,False,0,False,0,1
785,,不限,综合管理,二年,硕士,硕士研究生及以上,34,1,市委党校,具有两年以上基层工作经历的人员,中共党员,办公室,1610786,机要文秘岗,机要信件和公务网上文件、公文的办理；印章和介绍信管理。收文办理和内部刊物汇总征订等工作,能熟练使用各种办公软件。工作主动、认真细致，有责任心。具有保密意识，自律能力较强。有良好的服务意识。具有较强写作能力及语言表达能力。有相关工作经验者优先。,专业：本科档案学，研究生：文科类,False,0,False,0,1
786,,"哲学类,法学类,公共管理类",综合管理,二年,硕士,硕士研究生及以上,35,2,市委党校,具有两年以上基层工作经历的人员,中共党员,第三分校,1610787,办公室(主任科员及以下),负责公文办理、档案管理、宣传和相应的行政管理工作等,具有较强的公文处理能力、语言表达能力和组织协调能力,,False,0,False,0,2
