,专业本科,专业研究生,专业类别,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
816,"计算机科学与技术,软件工程,信息安全  ","计算机科学与技术类,信息与通信工程类 ",信息管理,二年,学士,本科及以上,817,1,崇明区,具有两年以上基层工作经历的人员,不限,司法局,1710817,办公室科员1,负责系统内计算机管理及网络维护等工作。,具备扎实的计算机、信息网络管理专业知识，具有较强的计算机应用维护能力及文字表达能力。,具有相关工作经历者优先。 ,False,0,False,0,1
817,"新闻传播学类,中国语言文学类,公共管理类  ","新闻传播学类,中国语言文学类,公共管理类 ",综合管理,二年,学士,本科及以上,818,1,崇明区,具有两年以上基层工作经历的人员,不限,司法局,1710818,办公室科员2,负责公文撰写、信息简报编辑及综合事务协调管理等。,工作严谨认真、责任心强，熟悉机关办文要求及流程。具有较强的文字表达能力、组织协调能力及计算机应用能力。,具有相关工作经历者优先。 ,False,0,False,0,1
818,,法学 ,政法,二年,硕士,硕士研究生,819,1,崇明区,具有两年以上基层工作经历的人员,不限,司法局,1710819,法治科科员,负责编制依法治理工作纲要、年度计划，撰写工作总结、调研报告，协调各成员单位开展工作等。,熟悉常用法律法规，具有较强的文字表达能力及组织协调能力。,具有相关工作经历、通过国家司法考试者优先；具有法律从业工作经历者优先。 ,False,0,False,0,1
819,"经济学,金融学 ",,经济管理,二年,学士,本科,820,1,崇明区,具有两年以上基层工作经历的人员,不限,财政局,1710820,国库科科员,负责审核监督区级财政经济发展支出、政府性投资项目财政拨款及使用等。,,具有会计从业资格证者优先。 ,False,0,False,0,1
820,中国语言文学类 ,中国语言文学类 ,综合管理,二年,学士,本科及以上,821,1,崇明区,具有两年以上基层工作经历的人员,不限,统计局,1710821,办公室科员,负责撰写工作计划、总结、调查报告等。,,硕士研究生及以上学历者优先。 ,False,0,False,0,1
821,经济学类 ,应用经济学类 ,经济管理,二年,学士,本科及以上,822,1,崇明区,具有两年以上基层工作经历的人员,不限,统计局,1710822,综合科科员,负责增加值、服务业、商贸业等数据形势分析、统计报表、统计调查等工作。,,硕士研究生及以上学历者优先。 ,False,0,False,0,1
822,管理学 ,管理学 ,综合管理,二年,不限,本科及以上,823,1,崇明区,具有两年以上基层工作经历的人员,中共党员,教育局,1710823,政工科科员,负责教育系统党组织、团组织建设管理等工作。,具有两年及以上相关工作经历，具有较好的政治素质、较强的责任心及组织协调能力。,,False,0,False,0,1
823,管理学 ,管理学 ,综合管理,二年,学士,本科及以上,824,1,崇明区,具有两年以上基层工作经历的人员,中共党员,教育局,1710824,人事科科员,负责教育系统人事人才管理等工作。,熟悉教育系统情况和特点，具有人事人才工作经验，具有较强的政策理论水平、组织协调能力及文字表达能力。,,False,0,False,0,1
824,文学 ,,综合管理,二年,学士,本科,825,1,崇明区,具有两年以上基层工作经历的人员,中共党员,体育局,1710825,办公室科员,负责党务、人事、宣传及国际体育赛事组织、翻译等工作。,大学英语六级合格或成绩425分及以上。,,False,0,False,0,1
825,,"环境科学与工程类,化学工程与技术类 ",综合管理,二年,硕士,硕士研究生及以上,826,1,崇明区,具有两年以上基层工作经历的人员,不限,环保局,1710826,污染防治科科员2,负责辖区内环境保护综合管理。,,,False,0,False,0,1
826,建筑类 ,,城市建设管理,二年,学士,本科,827,1,崇明区,具有两年以上基层工作经历的人员,不限,规土局,1710827,规划科科员,负责城市规划编制、设计等工作。,,具有城市规划编制、设计相关工作经历者优先。 ,False,0,False,0,1
827,"土地资源管理,城市管理 ",,城市建设管理,二年,学士,本科,828,1,崇明区,具有两年以上基层工作经历的人员,不限,规土局,1710828,用地科科员,负责建设项目用地预审管理等工作。,,具有土地管理工作经历者优先。 ,False,0,False,0,1
828,"法学类,城市管理 ",,综合管理,二年,学士,本科,829,1,崇明区,具有两年以上基层工作经历的人员,中共党员,住房保障局,1710829,房屋征收拆迁管理科科员,负责房屋征收、补偿、拆迁，相关档案管理及房屋拆迁裁决等工作。,工作严谨认真、责任心强。具有较强的文字表达能力、组织协调能力及群众工作能力。,,False,0,False,0,1
829,"经济学,行政管理 ",,综合管理,二年,学士,本科,830,1,崇明区,具有两年以上基层工作经历的人员,中共党员,国资委,1710830,综合科科员,负责企业业绩考核管理、企业董监事人事管理、协调董监事中心工作等。,,具有国资监管工作经历者优先。 ,False,0,False,0,1
830,"食品科学与工程类,医学,生物工程类  ","食品科学与工程类,医学 ",综合管理,二年,学士,本科及以上,831,1,崇明区,具有两年以上基层工作经历的人员,不限,市场监管局,1710831,食品经营监督管理科科员,负责食品、药品等领域监督管理工作。,熟悉食品、药品监管相关知识，具有较强的文字表达能力、沟通协调能力及计算机应用能力。,,False,0,False,0,1
831,"社会学类,公共管理类 ","社会学类,公共管理类 ",综合管理,二年,学士,本科及以上,832,1,崇明区,具有两年以上基层工作经历的人员,不限,陈家镇,1710832,社会事务办科员,负责社会优抚、民政救助、双拥及其他社会事务工作。,,乡镇公务员职位 ,False,0,False,0,1
832,"法学,管理学,文学  ","法学,管理学,文学 ",综合管理,二年,学士,本科及以上,1,1,市经济信息化委,具有两年以上基层工作经历的人员,不限,市无线电管理局,1710833,监督检查处副主任科员及以下,从事无线电立法及文件起草等工作，协助推进行政审批制度改革，协助组织实施无线电管理行政执法等。,具有相关工作经历者优先。,,False,0,False,0,1
833,"电子信息类,自动化类,电气类  ","电气工程类,电子科学与技术类,控制科学与工程类 ",综合管理,二年,学士,本科及以上,2,1,市经济信息化委,具有两年以上基层工作经历的人员,不限,市无线电管理局,1710834,台站管理处副主任科员及以下,从事台站设置行政审批，台站管理政策调研和制定，区县无线电管理工作推进和协调等工作。,有相关工作经历者优先。,,False,0,False,0,1
834,"电子信息类,自动化类,电气类  ","电气工程类,控制科学与工程类,电子科学与技术类 ",综合管理,二年,学士,本科及以上,3,1,市经济信息化委,具有两年以上基层工作经历的人员,不限,市无线电管理局,1710835,频率管理处副主任科员及以下,从事频率管理相关文件起草、无线电频率干扰协调、无线电安全保障活动组织实施等工作。,具有相关工作经历者优先。,,False,0,False,0,1
835,法学类 ,,政法,二年,学士,本科,4,1,市商务委,具有两年以上基层工作经历的人员,不限,上海市酒类专卖管理局,1710836,科员,组织本市酒类管理系统的法律培训、具体行政行为的统计，参与酒类管理法律课题的研究，参与行政处罚的听证管理工作,有相关工作经历，较强公文写作能力者优先。,,False,0,False,0,1
836,,管理学 ,综合管理,二年,硕士,硕士研究生,5,1,市科委,具有两年以上基层工作经历的人员,中共党员,上海市科学技术奖励中心,1710837,科技奖励管理职位主任科员及以下,从事各类文稿的撰写和文档管理等工作；开展科技奖励工作调查、统计和政策研究；协助落实上海市科技奖励政策；从事科技奖励组织管理工作。,具有科技管理和技术转移或成果转化工作经历；承担过政府部门软科学计划项目；具有较强的组织协调能力、文字及口头表达能力；具有团队合作精神，相容性好。,,False,0,False,0,1
837,会计学 ,,综合管理,二年,学士,本科,6,1,市科委,具有两年以上基层工作经历的人员,不限,上海市技术市场管理办公室,1710838,技术合同技术性收入核定职位主任科员及以下,承担有关技术合同中技术性收入核定工作。,有会计从业资格证书；熟悉国家和上海市现行的技术市场政策和法规；有一定的组织协调能力、应变能力、文字和口头表达能力；具有团队合作精神，相容性好。,,False,0,False,0,1
838,,不限 ,综合管理,二年,博士,博士研究生,7,1,市科委,具有两年以上基层工作经历的人员,不限,上海市技术市场管理办公室,1710839,技术市场理论研究职位主任科员及以下,承担有关技术市场理论研究并起草相关报告,具有理工科专业背景；具有科技管理和科研课题研究工作经历；熟悉国家和上海市现行的技术市场政策和法规；具有较强的研究分析能力、组织协调能力、文字及口头表达能力；具有团队合作精神，相容性好。,,False,0,False,0,1
839,"法学类,中国语言文学类 ",,政法,二年,学士,本科,8,1,市司法局,具有两年以上基层工作经历的人员,中共党员或共青团员,法律援助中心,1710840,科员,从事法律服务管理工作。,,具有法律职业资格证书者优先。 ,False,0,False,0,1
840,"会计学,财务管理 ",,财务管理,二年,学士,本科,9,1,市司法局,具有两年以上基层工作经历的人员,中共党员或共青团员,法律援助中心,1710841,科员,从事财务管理工作。,具有助理会计师资格证书。,,False,0,False,0,1
841,不限 ,,综合管理,二年,不限,本科,10,2,市人力资源社会保障局,具有两年以上基层工作经历的人员,不限,市医疗保险事业管理中心,1710842,审计稽核科科员,负责本市医疗保险经办业务审计稽核工作。,具有相关工作经历者优先,限公共卫生事业管理专业报考。 ,False,0,False,0,2
842,不限 ,,综合管理,二年,不限,本科,11,1,市人力资源社会保障局,具有两年以上基层工作经历的人员,不限,市医疗保险事业管理中心,1710843,办公室科员,负责中心后勤保障工作。,具有会计上岗证。,男性优先。有相关工作经验者优先。 ,False,0,True,1,1
